ID_c;Age;Gender;Location;Frequency of Purchases
3607;41;Female;Minnesota;Annually
3608;50;Female;New Mexico;Bi-Weekly
3609;24;Female;Tennessee;Every 3 Months
3610;21;Female;New Mexico;Monthly
3611;18;Female;Texas;Fortnightly
3612;63;Female;Washington;Annually
3613;47;Female;Michigan;Every 3 Months
3614;58;Female;Minnesota;Annually
3615;46;Female;Delaware;Annually
3616;35;Female;California;Monthly
3617;42;Female;Wisconsin;Fortnightly
3618;48;Female;Kentucky;Monthly
3619;28;Female;Nevada;Bi-Weekly
3620;44;Female;North Carolina;Weekly
3621;60;Female;Louisiana;Fortnightly
3622;38;Female;New Jersey;Fortnightly
3623;46;Female;Wisconsin;Annually
3624;39;Female;Arkansas;Weekly
3625;22;Female;Texas;Bi-Weekly
3626;44;Female;Illinois;Weekly
3627;69;Female;Mississippi;Quarterly
3628;39;Female;Delaware;Every 3 Months
3629;53;Female;Georgia;Monthly
3630;52;Female;Kansas;Fortnightly
3631;65;Female;Oklahoma;Weekly
3632;48;Female;New Jersey;Monthly
3633;27;Female;Utah;Quarterly
3634;39;Female;Montana;Bi-Weekly
3635;59;Female;Ohio;Annually
3636;52;Female;Colorado;Fortnightly
3637;50;Female;California;Weekly
3638;32;Female;Utah;Fortnightly
3639;40;Female;Kansas;Bi-Weekly
3640;26;Female;Illinois;Annually
3641;47;Female;Minnesota;Monthly
3642;51;Female;New York;Every 3 Months
3643;47;Female;Arizona;Annually
3644;53;Female;Tennessee;Annually
3645;35;Female;Arkansas;Weekly
3646;38;Female;Colorado;Every 3 Months
3647;69;Female;Nevada;Fortnightly
3648;47;Female;Kansas;Weekly
3649;31;Female;New York;Bi-Weekly
3650;68;Female;Minnesota;Fortnightly
3651;51;Female;Ohio;Annually
3652;20;Female;Arizona;Every 3 Months
3653;27;Female;Kentucky;Monthly
3654;67;Female;Minnesota;Fortnightly
3655;21;Female;Arkansas;Annually
3656;20;Female;Wyoming;Bi-Weekly
3657;35;Female;North Dakota;Monthly
3658;58;Female;Alabama;Every 3 Months
3659;28;Female;Mississippi;Fortnightly
3660;27;Female;Illinois;Annually
3661;19;Female;Arkansas;Fortnightly
3662;63;Female;Kansas;Fortnightly
3663;69;Female;Rhode Island;Weekly
3664;65;Female;Florida;Weekly
3665;63;Female;Missouri;Fortnightly
3666;28;Female;North Carolina;Quarterly
3667;67;Female;Alabama;Every 3 Months
3668;51;Female;Washington;Monthly
3669;59;Female;Michigan;Annually
3670;25;Female;Washington;Quarterly
3671;31;Female;Vermont;Every 3 Months
3672;62;Female;Illinois;Quarterly
3673;51;Female;New York;Monthly
3674;32;Female;Rhode Island;Fortnightly
3675;35;Female;Washington;Fortnightly
3676;70;Female;Virginia;Monthly
3677;19;Female;Wisconsin;Monthly
3678;32;Female;Michigan;Annually
3679;56;Female;Texas;Fortnightly
3680;53;Female;Idaho;Bi-Weekly
3681;22;Female;Iowa;Quarterly
3682;26;Female;Connecticut;Monthly
3683;42;Female;Wyoming;Bi-Weekly
3684;30;Female;Mississippi;Fortnightly
3685;29;Female;Pennsylvania;Bi-Weekly
3686;47;Female;Tennessee;Bi-Weekly
3687;59;Female;Louisiana;Bi-Weekly
3688;34;Female;Arkansas;Every 3 Months
3689;52;Female;West Virginia;Monthly
3690;47;Female;South Carolina;Quarterly
3691;24;Female;Kansas;Bi-Weekly
3692;63;Female;Michigan;Weekly
3693;59;Female;Alabama;Fortnightly
3694;66;Female;South Dakota;Weekly
3695;45;Female;Rhode Island;Bi-Weekly
3696;38;Female;Florida;Fortnightly
3697;63;Female;Connecticut;Annually
3698;55;Female;Pennsylvania;Weekly
3699;25;Female;California;Annually
3700;51;Female;Oklahoma;Weekly
3701;28;Female;North Dakota;Every 3 Months
3702;46;Female;New Mexico;Annually
3703;58;Female;South Carolina;Weekly
3704;30;Female;Michigan;Every 3 Months
3705;68;Female;Missouri;Quarterly
3706;28;Female;Colorado;Annually
3707;26;Female;Kansas;Bi-Weekly
3708;35;Female;Illinois;Weekly
3709;40;Female;South Carolina;Monthly
3710;31;Female;Utah;Quarterly
3711;60;Female;Hawaii;Fortnightly
3712;69;Female;Texas;Annually
3713;51;Female;Oregon;Quarterly
3714;49;Female;Arizona;Every 3 Months
3715;18;Female;New York;Weekly
3716;63;Female;Nebraska;Monthly
3717;57;Female;Vermont;Every 3 Months
3718;45;Female;Maryland;Every 3 Months
3719;36;Female;Tennessee;Bi-Weekly
3720;20;Female;Pennsylvania;Every 3 Months
3721;21;Female;South Carolina;Quarterly
3722;62;Female;Connecticut;Annually
3723;23;Female;Kentucky;Fortnightly
3724;26;Female;Rhode Island;Monthly
3725;30;Female;Colorado;Annually
3726;18;Female;Oklahoma;Annually
3727;47;Female;Idaho;Every 3 Months
3728;41;Female;Maine;Bi-Weekly
3729;62;Female;Vermont;Annually
3730;28;Female;Rhode Island;Quarterly
3731;46;Female;Florida;Bi-Weekly
3732;54;Female;West Virginia;Quarterly
3733;36;Female;Indiana;Annually
3734;25;Female;Illinois;Every 3 Months
3735;38;Female;California;Every 3 Months
3736;38;Female;Massachusetts;Annually
3737;42;Female;Idaho;Every 3 Months
3738;19;Female;Kentucky;Bi-Weekly
3739;34;Female;Delaware;Fortnightly
3740;38;Female;Idaho;Weekly
3741;42;Female;Virginia;Bi-Weekly
3742;58;Female;Arizona;Bi-Weekly
3743;56;Female;Maryland;Bi-Weekly
3744;62;Female;Idaho;Quarterly
3745;24;Female;New Jersey;Fortnightly
3746;60;Female;Washington;Monthly
3747;53;Female;Idaho;Monthly
3748;26;Female;Rhode Island;Bi-Weekly
3749;34;Female;Delaware;Annually
3750;24;Female;Alaska;Every 3 Months
3751;42;Female;Arizona;Monthly
3752;36;Female;Alabama;Every 3 Months
3753;24;Female;Washington;Weekly
3754;39;Female;Louisiana;Fortnightly
3755;46;Female;Nebraska;Every 3 Months
3756;64;Female;Pennsylvania;Monthly
3757;64;Female;South Carolina;Bi-Weekly
3758;61;Female;California;Weekly
3759;61;Female;Indiana;Quarterly
3760;44;Female;Missouri;Quarterly
3761;65;Female;Connecticut;Weekly
3762;60;Female;Nevada;Every 3 Months
3763;65;Female;New York;Annually
3764;27;Female;Oklahoma;Every 3 Months
3765;36;Female;South Dakota;Monthly
3766;22;Female;Missouri;Bi-Weekly
3767;62;Female;Texas;Annually
3768;59;Female;New York;Fortnightly
3769;50;Female;Vermont;Quarterly
3770;51;Female;Arizona;Annually
3771;23;Female;Montana;Weekly
3772;21;Female;Oklahoma;Bi-Weekly
3773;44;Female;New Hampshire;Annually
3774;25;Female;Wisconsin;Quarterly
3775;57;Female;Alaska;Fortnightly
3776;41;Female;South Dakota;Quarterly
3777;19;Female;Alaska;Fortnightly
3778;43;Female;Utah;Weekly
3779;25;Female;South Dakota;Annually
3780;60;Female;California;Annually
3781;54;Female;Mississippi;Quarterly
3782;52;Female;Tennessee;Fortnightly
3783;40;Female;Alabama;Fortnightly
3784;39;Female;Maine;Fortnightly
3785;54;Female;Virginia;Annually
3786;64;Female;New Hampshire;Monthly
3787;31;Female;Tennessee;Weekly
3788;37;Female;New York;Every 3 Months
3789;43;Female;Kansas;Monthly
3790;56;Female;North Dakota;Every 3 Months
3791;27;Female;Alaska;Weekly
3792;40;Female;Texas;Weekly
3793;43;Female;Massachusetts;Fortnightly
3794;62;Female;Delaware;Annually
3795;44;Female;South Dakota;Weekly
3796;45;Female;Arkansas;Weekly
3797;40;Female;Utah;Quarterly
3798;68;Female;California;Quarterly
3799;63;Female;Rhode Island;Annually
3800;60;Female;Oklahoma;Monthly
3801;19;Female;Vermont;Bi-Weekly
3802;26;Female;Kentucky;Fortnightly
3803;70;Female;Illinois;Monthly
3804;48;Female;Connecticut;Weekly
3805;37;Female;Florida;Annually
3806;48;Female;New Jersey;Quarterly
3807;18;Female;Missouri;Weekly
3808;38;Female;Michigan;Annually
3809;33;Female;Washington;Bi-Weekly
3810;57;Female;New York;Annually
3811;46;Female;Wisconsin;Monthly
3812;46;Female;Idaho;Monthly
3813;50;Female;Michigan;Every 3 Months
3814;61;Female;Georgia;Bi-Weekly
3815;45;Female;Michigan;Every 3 Months
3816;32;Female;Maine;Fortnightly
3817;29;Female;Maryland;Fortnightly
3818;66;Female;Missouri;Annually
3819;70;Female;Oregon;Monthly
3820;36;Female;Arkansas;Quarterly
3821;34;Female;New Hampshire;Quarterly
3822;20;Female;Oregon;Every 3 Months
3823;70;Female;Kansas;Every 3 Months
3824;50;Female;California;Weekly
3825;54;Female;Georgia;Quarterly
3826;49;Female;Hawaii;Fortnightly
3827;50;Female;Montana;Annually
3828;62;Female;Montana;Fortnightly
3829;42;Female;Mississippi;Weekly
3830;69;Female;Washington;Fortnightly
3831;22;Female;Pennsylvania;Every 3 Months
3832;36;Female;Nevada;Every 3 Months
3833;64;Female;Kansas;Weekly
3834;44;Female;Arizona;Every 3 Months
3835;43;Female;Tennessee;Quarterly
3836;58;Female;Pennsylvania;Bi-Weekly
3837;62;Female;Alaska;Fortnightly
3838;45;Female;New Mexico;Fortnightly
3839;47;Female;Rhode Island;Every 3 Months
3840;66;Female;Connecticut;Quarterly
3841;30;Female;Idaho;Fortnightly
3842;68;Female;Mississippi;Monthly
3843;35;Female;Colorado;Monthly
3844;64;Female;Georgia;Every 3 Months
3845;30;Female;Montana;Quarterly
3846;58;Female;California;Annually
3847;57;Female;Pennsylvania;Every 3 Months
3848;60;Female;Delaware;Fortnightly
3849;22;Female;New Hampshire;Every 3 Months
3850;46;Female;Florida;Fortnightly
3851;27;Female;Mississippi;Every 3 Months
3852;50;Female;Montana;Annually
3853;65;Female;Mississippi;Weekly
3854;61;Female;Tennessee;Bi-Weekly
3855;57;Female;Florida;Annually
3856;40;Female;Illinois;Quarterly
3857;39;Female;Virginia;Quarterly
3858;42;Female;Texas;Every 3 Months
3859;30;Female;Missouri;Quarterly
3860;65;Female;Mississippi;Bi-Weekly
3861;57;Female;Pennsylvania;Annually
3862;64;Female;Wyoming;Monthly
3863;56;Female;Idaho;Monthly
3864;40;Female;New Hampshire;Fortnightly
3865;55;Female;Wyoming;Fortnightly
3866;25;Female;Nebraska;Every 3 Months
3867;58;Female;Alaska;Fortnightly
3868;46;Female;Maryland;Monthly
3869;18;Female;Maryland;Annually
3870;26;Female;Arizona;Annually
3871;61;Female;Ohio;Every 3 Months
3872;55;Female;Minnesota;Every 3 Months
3873;41;Female;New Hampshire;Monthly
3874;42;Female;Louisiana;Weekly
3875;70;Female;Nevada;Bi-Weekly
3876;63;Female;New Hampshire;Annually
3877;60;Female;Wisconsin;Annually
3878;28;Female;Nevada;Monthly
3879;60;Female;South Carolina;Annually
3880;26;Female;Florida;Quarterly
3881;42;Female;Massachusetts;Monthly
3882;56;Female;Georgia;Weekly
3883;35;Female;North Dakota;Fortnightly
3884;34;Female;North Dakota;Fortnightly
3885;47;Female;Maryland;Weekly
3886;49;Female;New Mexico;Quarterly
3887;37;Female;Iowa;Quarterly
3888;40;Female;Kansas;Quarterly
3889;45;Female;Virginia;Bi-Weekly
3890;57;Female;Alaska;Annually
3891;35;Female;Nebraska;Annually
3892;36;Female;Colorado;Quarterly
3893;35;Female;Michigan;Fortnightly
3894;21;Female;Massachusetts;Bi-Weekly
3895;66;Female;Connecticut;Every 3 Months
3896;40;Female;Virginia;Weekly
3897;52;Female;Iowa;Bi-Weekly
3898;46;Female;New Jersey;Quarterly
3899;44;Female;Minnesota;Weekly
3900;52;Female;California;Quarterly
