user_id;id_p;Quantity;Time stamp;Size;Review Rating;Subscription Status;Shipping Type;Discount Applied;Promo Code Used;Payment Method
1586;9459;12;15/01/2023;M;2.7;No;2-Day Shipping;Yes;Yes;Bank Transfer
1612;1525;7;16/01/2023;L;3.4;No;Standard;Yes;Yes;Venmo
2384;7600;16;17/01/2023;XL;4.8;No;Store Pickup;Yes;Yes;Debit Card
321;1032;7;18/01/2023;L;4.7;No;Next Day Air;Yes;Yes;Debit Card
3312;8498;2;19/01/2023;XL;4.7;No;Express;Yes;Yes;Venmo
3384;8331;7;20/01/2023;M;3.9;No;Standard;Yes;Yes;PayPal
73;6346;8;21/01/2023;M;3.7;No;Express;Yes;Yes;Bank Transfer
636;8596;19;22/01/2023;S;4.3;No;Store Pickup;Yes;Yes;Cash
359;5265;20;23/01/2023;XL;4.1;No;2-Day Shipping;Yes;Yes;Cash
2782;6662;11;24/01/2023;M;4.6;No;Express;Yes;Yes;Venmo
3351;3198;17;10/10/2023;L;3.6;No;2-Day Shipping;Yes;Yes;Bank Transfer
2417;7124;1;11/10/2023;S;4.8;No;Free Shipping;Yes;Yes;Cash
1940;4255;1;12/10/2023;XL;2.8;No;2-Day Shipping;Yes;Yes;Bank Transfer
782;7174;16;13/10/2023;M;4.7;No;Express;Yes;Yes;Venmo
2721;1350;11;14/10/2023;L;3.9;No;Standard;Yes;Yes;Debit Card
2742;8961;9;15/10/2023;M;2.6;No;Store Pickup;Yes;Yes;Credit Card
3440;9118;20;16/10/2023;S;4.7;No;Next Day Air;Yes;Yes;PayPal
1812;694;19;17/10/2023;L;3.5;No;Store Pickup;Yes;Yes;Venmo
691;2476;18;18/10/2023;L;4.4;No;Standard;Yes;Yes;PayPal
3405;9784;15;19/10/2023;S;4.4;No;2-Day Shipping;Yes;Yes;Bank Transfer
1322;2982;8;20/10/2023;L;3;No;Express;Yes;Yes;Cash
3892;8756;5;21/10/2023;M;4.2;No;Standard;Yes;Yes;Bank Transfer
3735;2078;2;22/10/2023;XL;4.3;No;Next Day Air;Yes;Yes;Debit Card
1020;8219;8;23/10/2023;M;2.6;No;Store Pickup;Yes;Yes;PayPal
160;9577;2;24/10/2023;L;3.3;No;Store Pickup;Yes;Yes;Venmo
2651;2231;11;25/10/2023;S;2.7;No;Next Day Air;Yes;Yes;Venmo
1508;9867;11;26/10/2023;M;4.2;No;Express;Yes;Yes;Credit Card
337;632;7;27/10/2023;M;4;No;Standard;Yes;Yes;PayPal
816;2421;17;28/10/2023;M;4;No;Free Shipping;Yes;Yes;Bank Transfer
682;6089;14;29/10/2023;L;2.9;No;2-Day Shipping;Yes;Yes;Credit Card
344;1970;18;30/10/2023;S;2.6;No;Express;Yes;Yes;PayPal
2726;8975;18;31/10/2023;M;4.8;No;Express;Yes;Yes;Venmo
1086;4145;6;01/11/2023;M;4.4;No;Standard;Yes;Yes;Cash
2512;7209;15;02/11/2023;L;4;No;2-Day Shipping;Yes;Yes;Bank Transfer
2792;3836;4;03/11/2023;L;3.6;No;2-Day Shipping;Yes;Yes;Venmo
2890;2548;19;04/11/2023;S;3.2;No;Next Day Air;Yes;Yes;Venmo
3619;3152;9;05/11/2023;S;3.1;No;2-Day Shipping;Yes;Yes;PayPal
2837;4407;14;06/11/2023;M;4.2;No;Express;Yes;Yes;PayPal
2944;1824;17;07/11/2023;L;3;No;2-Day Shipping;Yes;Yes;Debit Card
237;3459;19;08/11/2023;M;4.2;No;Standard;Yes;Yes;PayPal
1292;9611;11;09/11/2023;M;2.9;No;Next Day Air;Yes;Yes;Venmo
238;5406;1;10/11/2023;S;3.7;No;Store Pickup;Yes;Yes;Venmo
985;7665;2;11/11/2023;XL;3.6;No;Free Shipping;Yes;Yes;PayPal
2953;2818;17;12/11/2023;L;3.6;No;Standard;Yes;Yes;Debit Card
1662;3952;10;13/11/2023;S;4.5;No;2-Day Shipping;Yes;Yes;Cash
2962;9079;16;14/11/2023;S;3.2;No;Express;Yes;Yes;Cash
1014;6746;8;15/11/2023;M;3.9;No;Next Day Air;Yes;Yes;Debit Card
3126;8713;5;16/11/2023;L;4.6;No;Store Pickup;Yes;Yes;Bank Transfer
3662;9200;16;17/11/2023;M;2.5;No;Express;Yes;Yes;Cash
1982;4221;8;18/11/2023;M;4.3;No;Express;Yes;Yes;Bank Transfer
2136;889;1;19/11/2023;M;4.1;No;Store Pickup;Yes;Yes;PayPal
3717;5769;19;20/11/2023;M;4.6;No;Free Shipping;Yes;Yes;PayPal
3898;5048;20;21/11/2023;M;4.8;No;Standard;Yes;Yes;Debit Card
3795;9952;16;22/11/2023;M;4.9;No;Express;Yes;Yes;Debit Card
3495;3504;4;23/11/2023;M;2.8;No;Free Shipping;Yes;Yes;Bank Transfer
2643;4316;19;24/11/2023;S;4.9;No;Standard;Yes;Yes;Cash
3195;7211;2;25/11/2023;L;3.5;No;Free Shipping;Yes;Yes;Bank Transfer
2657;9735;12;26/11/2023;M;3.8;No;Express;Yes;Yes;PayPal
777;4294;12;27/11/2023;M;4.5;No;2-Day Shipping;Yes;Yes;Credit Card
2859;7349;14;28/11/2023;S;3.4;No;Express;Yes;Yes;Credit Card
3016;3693;14;29/11/2023;M;3.9;No;Standard;Yes;Yes;Credit Card
497;262;17;30/11/2023;M;4.1;No;2-Day Shipping;Yes;Yes;Credit Card
1765;8200;3;01/12/2023;L;3;No;Express;Yes;Yes;Credit Card
3033;2939;2;02/12/2023;M;3.3;No;Next Day Air;Yes;Yes;Credit Card
593;7624;16;03/12/2023;XL;4.9;No;Free Shipping;Yes;Yes;Debit Card
2018;6640;11;04/12/2023;M;4.3;No;Next Day Air;Yes;Yes;Credit Card
2443;1437;7;05/12/2023;L;4.1;No;Free Shipping;Yes;Yes;Venmo
3348;8621;3;06/12/2023;M;4;No;2-Day Shipping;Yes;Yes;Venmo
276;5928;15;07/12/2023;L;5;No;2-Day Shipping;Yes;Yes;Credit Card
3288;6151;14;08/12/2023;S;3.1;No;2-Day Shipping;Yes;Yes;Credit Card
692;6435;1;09/12/2023;M;4;No;2-Day Shipping;Yes;Yes;Venmo
3381;4128;17;10/12/2023;M;3.2;No;2-Day Shipping;Yes;Yes;Bank Transfer
706;1550;5;11/12/2023;L;3.9;No;Standard;Yes;Yes;PayPal
3051;1063;6;12/12/2023;M;3.9;No;2-Day Shipping;Yes;Yes;Cash
550;8162;12;13/12/2023;M;4.5;No;Free Shipping;Yes;Yes;Debit Card
2551;8109;19;14/12/2023;XL;4.4;No;Store Pickup;Yes;Yes;PayPal
1306;9937;2;15/12/2023;XL;3.1;No;2-Day Shipping;Yes;Yes;Venmo
838;1585;14;16/12/2023;S;2.9;No;Standard;Yes;Yes;Venmo
3270;4468;1;17/12/2023;M;3.7;No;Free Shipping;Yes;Yes;Bank Transfer
1934;4029;4;18/12/2023;M;3.2;No;2-Day Shipping;Yes;Yes;Credit Card
429;3231;19;19/12/2023;M;3.5;No;Standard;Yes;Yes;Bank Transfer
1236;4687;14;20/12/2023;S;3;No;Free Shipping;Yes;Yes;Venmo
3106;1348;10;21/12/2023;M;4.1;No;Next Day Air;Yes;Yes;Credit Card
3429;3604;9;22/12/2023;S;2.9;No;2-Day Shipping;Yes;Yes;Debit Card
3314;3803;19;23/12/2023;M;3.8;No;Next Day Air;Yes;Yes;Bank Transfer
3530;3484;16;24/12/2023;M;4.1;No;Next Day Air;Yes;Yes;Cash
3226;1267;17;25/12/2023;M;4.6;No;Store Pickup;Yes;Yes;Venmo
2524;2759;16;26/12/2023;M;2.5;No;Free Shipping;Yes;Yes;Credit Card
2486;4687;19;27/12/2023;XL;3.7;No;Express;Yes;Yes;Debit Card
1066;5313;16;28/12/2023;M;3.8;No;Free Shipping;Yes;Yes;Cash
749;7060;16;01/01/2023;L;2.6;No;2-Day Shipping;Yes;Yes;Credit Card
819;5084;19;28/12/2022;XL;3.7;No;Free Shipping;Yes;Yes;Venmo
1058;8006;2;29/12/2022;XL;2.6;No;Free Shipping;Yes;Yes;Cash
1047;3728;4;30/12/2022;M;3.1;No;Store Pickup;Yes;Yes;Cash
2758;4832;5;31/12/2022;M;2.5;No;Next Day Air;Yes;Yes;Credit Card
283;9336;3;01/01/2023;M;4.9;No;Express;Yes;Yes;Bank Transfer
2691;9819;15;02/01/2023;M;4.5;No;Standard;Yes;Yes;Cash
272;7107;10;03/01/2023;L;3.4;No;Store Pickup;Yes;Yes;Bank Transfer
401;6728;15;04/01/2023;L;3.9;No;Free Shipping;Yes;Yes;Bank Transfer
2932;7592;20;05/01/2023;M;3.7;No;Store Pickup;Yes;Yes;Venmo
1343;1888;13;06/01/2023;S;2.6;No;Free Shipping;Yes;Yes;Debit Card
336;6936;6;07/01/2023;S;3.4;No;Store Pickup;Yes;Yes;Venmo
2518;9951;14;08/01/2023;L;4.9;No;Store Pickup;Yes;Yes;Bank Transfer
3212;7689;2;09/01/2023;S;3.9;No;Express;Yes;Yes;Cash
2399;8431;4;10/01/2023;XL;3.6;No;Express;Yes;Yes;Bank Transfer
3236;5892;13;11/01/2023;L;4.6;No;Standard;Yes;Yes;Venmo
2113;5899;16;12/01/2023;M;4;No;2-Day Shipping;Yes;Yes;Credit Card
2775;8889;10;13/01/2023;M;3.6;No;Free Shipping;Yes;Yes;Debit Card
1378;1109;3;14/01/2023;L;3.5;No;Next Day Air;Yes;Yes;Venmo
2679;1280;18;15/01/2023;M;4.1;No;Store Pickup;Yes;Yes;Bank Transfer
3594;233;1;16/01/2023;M;3;No;Store Pickup;Yes;Yes;PayPal
636;1237;10;17/01/2023;M;4.4;No;Store Pickup;Yes;Yes;Debit Card
3771;5706;14;18/01/2023;S;4.4;No;2-Day Shipping;Yes;Yes;Credit Card
3785;5319;19;19/01/2023;M;3.7;No;Express;Yes;Yes;Venmo
3410;514;19;20/01/2023;XL;4.8;No;Standard;Yes;Yes;Debit Card
2201;2858;11;21/01/2023;L;2.9;No;Store Pickup;Yes;Yes;Debit Card
3351;3817;10;22/01/2023;XL;3.1;No;Express;Yes;Yes;Credit Card
2945;4850;11;23/01/2023;M;4;No;Next Day Air;Yes;Yes;Bank Transfer
1745;9991;20;24/01/2023;S;3;No;Store Pickup;Yes;Yes;Debit Card
3384;5134;7;25/01/2023;S;3.9;No;2-Day Shipping;Yes;Yes;Cash
1076;6380;2;26/01/2023;M;3.4;No;Standard;Yes;Yes;Bank Transfer
3334;6443;18;27/01/2023;M;2.7;No;Standard;Yes;Yes;Cash
2036;7024;6;28/01/2023;M;3.5;No;Express;Yes;Yes;Venmo
614;7239;2;29/01/2023;XL;3;No;Free Shipping;Yes;Yes;Credit Card
1436;8162;2;30/01/2023;M;4.5;No;Express;Yes;Yes;Venmo
863;7484;10;31/01/2023;XL;4.1;No;Free Shipping;Yes;Yes;Cash
3430;8808;10;01/02/2023;XL;5;No;Next Day Air;Yes;Yes;Credit Card
2185;9246;16;02/02/2023;L;4;No;Standard;Yes;Yes;Cash
3536;1404;7;03/02/2023;XL;4.9;No;Express;Yes;Yes;PayPal
898;2738;7;04/02/2023;XL;3.3;No;2-Day Shipping;Yes;Yes;Credit Card
3184;7846;13;05/02/2023;M;4.1;No;Standard;Yes;Yes;Cash
1224;4102;14;06/02/2023;S;3.6;No;Express;Yes;Yes;Cash
3093;494;19;07/02/2023;L;3;No;Free Shipping;Yes;Yes;Cash
3287;9142;17;08/02/2023;XL;4.1;No;2-Day Shipping;Yes;Yes;Debit Card
993;1130;13;09/02/2023;M;3.9;No;Standard;Yes;Yes;Credit Card
3251;4437;19;10/02/2023;XL;4.1;No;Store Pickup;Yes;Yes;Debit Card
1168;8139;6;11/02/2023;L;2.8;No;Next Day Air;Yes;Yes;Credit Card
237;23;18;12/02/2023;L;4.8;No;Store Pickup;Yes;Yes;Venmo
1055;2063;17;13/02/2023;L;4.6;No;2-Day Shipping;Yes;Yes;Credit Card
129;8678;14;14/02/2023;S;2.5;No;Next Day Air;Yes;Yes;Venmo
501;1067;18;15/02/2023;M;2.7;No;Next Day Air;Yes;Yes;Bank Transfer
2746;5219;19;16/02/2023;M;4;No;Standard;Yes;Yes;Debit Card
98;5149;9;17/02/2023;S;2.7;No;Standard;Yes;Yes;Cash
593;4948;4;18/02/2023;XL;2.9;No;Next Day Air;Yes;Yes;Debit Card
2140;8104;16;19/02/2023;M;3;No;Standard;Yes;Yes;PayPal
2035;7159;10;20/02/2023;M;3.3;No;Standard;Yes;Yes;Cash
1133;1865;15;21/02/2023;S;4.3;No;Store Pickup;Yes;Yes;PayPal
2500;7934;19;10/10/2023;M;4.4;No;Express;Yes;Yes;Bank Transfer
1116;5941;20;11/10/2023;L;4.1;No;Next Day Air;Yes;Yes;Credit Card
317;1524;1;12/10/2023;M;3.1;No;2-Day Shipping;Yes;Yes;PayPal
3300;5901;1;13/10/2023;S;4.5;No;Standard;Yes;Yes;PayPal
2667;2263;16;14/10/2023;L;4.8;No;Next Day Air;Yes;Yes;Bank Transfer
3088;7303;18;15/10/2023;L;5;No;Express;Yes;Yes;Venmo
1234;9584;13;16/10/2023;M;2.8;No;Next Day Air;Yes;Yes;Venmo
1785;4610;7;17/10/2023;L;3.7;No;Express;Yes;Yes;Debit Card
1448;8448;15;18/10/2023;L;4.4;No;2-Day Shipping;Yes;Yes;Venmo
2491;3063;14;19/10/2023;M;4.5;No;Store Pickup;Yes;Yes;Venmo
413;6603;6;20/10/2023;L;3;No;Free Shipping;Yes;Yes;Venmo
484;8764;1;21/10/2023;M;3.9;No;2-Day Shipping;Yes;Yes;Debit Card
1086;9373;17;22/10/2023;M;3.9;No;Express;Yes;Yes;PayPal
735;6287;13;23/10/2023;M;3.5;No;Next Day Air;Yes;Yes;Bank Transfer
2350;7410;18;24/10/2023;L;4.9;No;Next Day Air;Yes;Yes;Debit Card
2998;428;11;25/10/2023;XL;3.4;No;Standard;Yes;Yes;PayPal
3774;4253;4;26/10/2023;XL;4.1;No;Standard;Yes;Yes;PayPal
8;4871;2;27/10/2023;M;2.9;No;Next Day Air;Yes;Yes;PayPal
2486;774;17;28/10/2023;M;3.4;No;Free Shipping;Yes;Yes;PayPal
615;9211;5;29/10/2023;S;3.2;No;2-Day Shipping;Yes;Yes;Debit Card
3386;7837;12;30/10/2023;M;3.9;No;Free Shipping;Yes;Yes;Bank Transfer
2618;2340;4;31/10/2023;XL;4.1;No;Standard;Yes;Yes;Debit Card
162;2602;3;01/11/2023;M;4.5;No;Standard;Yes;Yes;Cash
337;8529;11;02/11/2023;M;2.8;No;Standard;Yes;Yes;PayPal
1402;1366;11;03/11/2023;S;2.8;No;Express;Yes;Yes;Cash
3676;988;8;04/11/2023;M;4.6;No;Standard;Yes;Yes;Venmo
2231;4533;12;05/11/2023;S;3;No;Free Shipping;Yes;Yes;Bank Transfer
3446;6284;16;06/11/2023;L;3.6;No;2-Day Shipping;Yes;Yes;Venmo
2517;5170;16;07/11/2023;M;4.5;No;Next Day Air;Yes;Yes;Credit Card
120;7117;6;08/11/2023;M;5;No;Express;Yes;Yes;Debit Card
2023;187;16;09/11/2023;M;2.9;No;Next Day Air;Yes;Yes;Credit Card
2572;9298;18;10/11/2023;L;3.1;No;Next Day Air;Yes;Yes;Credit Card
2297;9956;18;11/11/2023;S;4;No;2-Day Shipping;Yes;Yes;PayPal
2864;7300;19;12/11/2023;XL;4.5;No;Express;Yes;Yes;PayPal
3171;6872;19;13/11/2023;L;4.5;No;Next Day Air;Yes;Yes;PayPal
1359;7644;3;14/11/2023;L;3.1;No;Express;Yes;Yes;PayPal
3342;8332;9;15/11/2023;L;4.4;No;Next Day Air;Yes;Yes;Credit Card
3603;9987;20;16/11/2023;L;4.7;No;Store Pickup;Yes;Yes;Cash
3510;3905;15;17/11/2023;L;3.1;No;Store Pickup;Yes;Yes;Credit Card
1218;2666;7;18/11/2023;M;4.2;No;Express;Yes;Yes;Venmo
1416;3399;17;19/11/2023;M;3;No;Store Pickup;Yes;Yes;Bank Transfer
35;4185;9;20/11/2023;M;2.6;No;Free Shipping;Yes;Yes;Credit Card
1290;2557;6;21/11/2023;S;3.4;No;Free Shipping;Yes;Yes;Debit Card
3334;6737;13;22/11/2023;L;4.2;No;2-Day Shipping;Yes;Yes;Debit Card
2402;9244;20;23/11/2023;S;4.6;No;Standard;Yes;Yes;Debit Card
2081;4265;2;24/11/2023;M;2.8;No;Free Shipping;Yes;Yes;Cash
811;3070;6;25/11/2023;M;2.7;No;Express;Yes;Yes;Credit Card
545;5487;14;26/11/2023;M;4;No;Standard;Yes;Yes;Bank Transfer
1985;1869;7;27/11/2023;XL;3.1;No;Free Shipping;Yes;Yes;Debit Card
3755;4987;9;28/11/2023;L;3.7;No;Express;Yes;Yes;Bank Transfer
3129;8225;14;29/11/2023;M;4;No;Next Day Air;Yes;Yes;Bank Transfer
981;5807;9;30/11/2023;M;4.6;No;Standard;Yes;Yes;Debit Card
857;2319;1;01/12/2023;S;3.8;No;Free Shipping;Yes;Yes;Credit Card
2718;5965;4;02/12/2023;L;3.5;No;Express;Yes;Yes;Cash
285;2042;17;03/12/2023;M;4.6;No;Free Shipping;Yes;Yes;Cash
555;7279;13;04/12/2023;M;2.8;No;Standard;Yes;Yes;Cash
48;3811;18;05/12/2023;M;3.7;No;Standard;Yes;Yes;Bank Transfer
168;1069;4;06/12/2023;M;3.3;No;Express;Yes;Yes;PayPal
3604;8124;6;07/12/2023;M;2.9;No;Standard;Yes;Yes;PayPal
2844;4607;12;08/12/2023;M;3.2;No;Standard;Yes;Yes;PayPal
1161;55;10;09/12/2023;S;4.3;No;Store Pickup;Yes;Yes;Bank Transfer
2850;8212;16;10/12/2023;M;2.7;No;Next Day Air;Yes;Yes;Bank Transfer
2516;4717;17;11/12/2023;S;4.2;No;Store Pickup;Yes;Yes;Venmo
2651;3359;17;12/12/2023;M;4.8;No;2-Day Shipping;Yes;Yes;Credit Card
2471;4646;11;13/12/2023;M;4.8;No;Store Pickup;Yes;Yes;Debit Card
1620;9760;12;14/12/2023;L;3.4;No;Express;Yes;Yes;Credit Card
1145;2215;12;15/12/2023;S;2.6;No;Standard;Yes;Yes;PayPal
1009;8736;17;16/12/2023;L;5;No;Next Day Air;Yes;Yes;Bank Transfer
527;5789;7;17/12/2023;M;4.4;No;Next Day Air;Yes;Yes;Debit Card
1918;6446;1;18/12/2023;XL;2.9;No;Standard;Yes;Yes;Bank Transfer
1588;7490;13;19/12/2023;XL;3.4;No;2-Day Shipping;Yes;Yes;Bank Transfer
889;2801;7;20/12/2023;M;3.4;No;Standard;Yes;Yes;Bank Transfer
3626;1630;4;21/12/2023;S;4.9;No;Next Day Air;Yes;Yes;Cash
1825;311;16;22/12/2023;M;3.6;No;Standard;Yes;Yes;Venmo
2926;5399;17;23/12/2023;L;3;No;Free Shipping;Yes;Yes;Venmo
3035;8034;12;24/12/2023;M;3.9;No;2-Day Shipping;Yes;Yes;Bank Transfer
490;9391;11;25/12/2023;XL;3.2;No;Standard;Yes;Yes;Credit Card
2968;8649;12;26/12/2023;XL;3.2;No;Next Day Air;Yes;Yes;Cash
2332;8265;11;27/12/2023;M;4.3;No;Next Day Air;Yes;Yes;Cash
2317;6849;1;28/12/2023;L;2.8;No;2-Day Shipping;Yes;Yes;Bank Transfer
416;3872;11;01/01/2023;XL;4.5;No;Next Day Air;Yes;Yes;Credit Card
195;8826;4;28/12/2022;M;4.1;No;Next Day Air;Yes;Yes;Cash
402;3089;3;29/12/2022;M;3.6;No;2-Day Shipping;Yes;Yes;Bank Transfer
1574;3723;5;30/12/2022;M;3;No;2-Day Shipping;Yes;Yes;PayPal
3241;6019;15;31/12/2022;M;4;No;Free Shipping;Yes;Yes;Bank Transfer
3388;5679;18;01/01/2023;S;3.5;No;Next Day Air;Yes;Yes;Cash
3425;515;10;02/01/2023;XL;2.5;No;Store Pickup;Yes;Yes;Venmo
1472;2917;6;03/01/2023;S;4.3;No;Store Pickup;Yes;Yes;Bank Transfer
1579;5989;20;04/01/2023;L;2.8;No;Express;Yes;Yes;Bank Transfer
3752;1702;3;05/01/2023;M;3.7;No;Next Day Air;Yes;Yes;Debit Card
2546;8652;8;06/01/2023;M;4.3;No;Express;Yes;Yes;Cash
476;9300;12;07/01/2023;L;4;No;Express;Yes;Yes;PayPal
3173;4875;8;08/01/2023;L;4.7;No;Express;Yes;Yes;Cash
1402;1682;18;09/01/2023;M;4.5;No;Store Pickup;Yes;Yes;Bank Transfer
3864;7244;13;10/01/2023;M;3.1;No;Free Shipping;Yes;Yes;Credit Card
3633;6634;3;11/01/2023;S;3.8;No;Express;Yes;Yes;Cash
3201;4419;6;12/01/2023;L;4.9;No;Express;Yes;Yes;Cash
3746;3953;3;13/01/2023;M;3.2;No;Standard;Yes;Yes;Venmo
453;338;5;14/01/2023;L;2.9;No;2-Day Shipping;Yes;Yes;Bank Transfer
237;3293;7;15/01/2023;M;2.8;No;Store Pickup;Yes;Yes;Credit Card
1325;2744;19;16/01/2023;M;4;No;2-Day Shipping;Yes;Yes;PayPal
1086;2059;3;17/01/2023;L;2.6;No;Store Pickup;Yes;Yes;Cash
850;4306;13;18/01/2023;M;2.7;No;Free Shipping;Yes;Yes;Bank Transfer
567;2666;7;19/01/2023;L;4.1;No;2-Day Shipping;Yes;Yes;Credit Card
245;7599;13;20/01/2023;L;5;No;Free Shipping;Yes;Yes;PayPal
11;7429;18;21/01/2023;L;3;No;Next Day Air;Yes;Yes;Venmo
2071;9126;8;22/01/2023;XL;3.6;No;Free Shipping;Yes;Yes;Venmo
2297;2340;16;23/01/2023;L;2.8;No;2-Day Shipping;Yes;Yes;Venmo
1633;3925;16;24/01/2023;S;4.6;No;Standard;Yes;Yes;Cash
771;3706;9;10/10/2023;L;2.9;No;Standard;Yes;Yes;Venmo
1455;7831;5;11/10/2023;L;4.8;No;Express;Yes;Yes;Bank Transfer
2017;9989;16;12/10/2023;M;3.3;No;Express;Yes;Yes;Venmo
1260;255;4;13/10/2023;M;4.6;No;Standard;Yes;Yes;Bank Transfer
1983;7959;11;14/10/2023;M;2.6;No;Store Pickup;Yes;Yes;Bank Transfer
1187;3578;5;15/10/2023;M;4;No;Next Day Air;Yes;Yes;Debit Card
321;8875;1;16/10/2023;M;3.8;No;Standard;Yes;Yes;Credit Card
1527;4913;9;17/10/2023;M;3.9;No;Express;Yes;Yes;Cash
1250;1840;18;18/10/2023;L;2.6;No;Store Pickup;Yes;Yes;Debit Card
3809;9029;16;19/10/2023;M;4.3;No;Standard;Yes;Yes;Debit Card
1725;9460;11;20/10/2023;S;3.6;No;Express;Yes;Yes;Credit Card
122;9185;16;21/10/2023;M;4.2;No;Express;Yes;Yes;Venmo
1777;1982;17;22/10/2023;L;3.9;No;Express;Yes;Yes;PayPal
2426;6389;14;23/10/2023;L;4.7;No;Next Day Air;Yes;Yes;Cash
1785;5405;16;24/10/2023;L;2.8;No;Next Day Air;Yes;Yes;PayPal
724;3373;10;25/10/2023;XL;3;No;Next Day Air;Yes;Yes;Debit Card
3239;6150;8;26/10/2023;S;4.7;No;Store Pickup;Yes;Yes;PayPal
3092;1161;5;27/10/2023;M;2.5;No;Free Shipping;Yes;Yes;Credit Card
956;1607;14;28/10/2023;M;3.1;No;Store Pickup;Yes;Yes;Venmo
2101;1684;12;29/10/2023;M;3.6;No;Next Day Air;Yes;Yes;Credit Card
1651;4002;8;30/10/2023;M;3.5;No;2-Day Shipping;Yes;Yes;PayPal
2159;1622;9;31/10/2023;L;3.1;No;Express;Yes;Yes;PayPal
1050;8473;2;01/11/2023;M;3.6;No;Store Pickup;Yes;Yes;Credit Card
1384;9332;18;02/11/2023;M;3.5;No;Next Day Air;Yes;Yes;Debit Card
5;4112;8;03/11/2023;M;2.7;No;Store Pickup;Yes;Yes;Credit Card
2059;4199;11;04/11/2023;L;3.6;No;Express;Yes;Yes;Debit Card
3429;2978;9;05/11/2023;XL;4.5;No;Express;Yes;Yes;Credit Card
158;3911;5;06/11/2023;M;4.1;No;Free Shipping;Yes;Yes;Venmo
3277;8783;1;07/11/2023;M;4.2;No;Standard;Yes;Yes;Cash
1154;3236;5;08/11/2023;M;4;No;Store Pickup;Yes;Yes;Debit Card
2940;8161;16;09/11/2023;L;2.8;No;Store Pickup;Yes;Yes;Venmo
3382;3786;7;10/11/2023;M;2.6;No;2-Day Shipping;Yes;Yes;Venmo
26;1672;3;11/11/2023;S;2.7;No;Store Pickup;Yes;Yes;Bank Transfer
3557;4261;15;12/11/2023;M;4.5;No;Store Pickup;Yes;Yes;Credit Card
3732;2692;18;13/11/2023;M;3.7;No;Free Shipping;Yes;Yes;Credit Card
1446;3254;15;14/11/2023;L;3.4;No;Free Shipping;Yes;Yes;Cash
792;2210;2;15/11/2023;S;4.6;No;Standard;Yes;Yes;Debit Card
1882;6443;5;16/11/2023;M;4.1;No;2-Day Shipping;Yes;Yes;Venmo
3489;5727;15;17/11/2023;M;2.6;No;Free Shipping;Yes;Yes;Debit Card
3787;7042;19;18/11/2023;XL;4.6;No;Store Pickup;Yes;Yes;PayPal
2722;3224;18;19/11/2023;S;3;No;Standard;Yes;Yes;Bank Transfer
3550;2882;4;20/11/2023;L;3.4;No;Free Shipping;Yes;Yes;PayPal
3232;4652;14;21/11/2023;S;3.5;No;Free Shipping;Yes;Yes;Venmo
2467;3742;20;22/11/2023;S;3.5;No;Standard;Yes;Yes;Bank Transfer
3703;8030;11;23/11/2023;S;3.7;No;Next Day Air;Yes;Yes;Credit Card
472;6137;16;24/11/2023;M;4.8;No;Free Shipping;Yes;Yes;PayPal
2537;7317;4;25/11/2023;S;4.9;No;Store Pickup;Yes;Yes;Credit Card
448;225;3;26/11/2023;S;4.9;No;Express;Yes;Yes;PayPal
3635;2705;3;27/11/2023;L;4.7;No;Standard;Yes;Yes;Credit Card
1277;3987;6;28/11/2023;S;4.9;No;Free Shipping;Yes;Yes;Credit Card
3534;7511;15;29/11/2023;M;2.9;No;Express;Yes;Yes;Venmo
1739;5948;20;30/11/2023;L;4.4;No;Express;Yes;Yes;Debit Card
932;7354;1;01/12/2023;L;3.2;No;Next Day Air;Yes;Yes;Debit Card
3063;7644;14;02/12/2023;L;4.6;No;Free Shipping;Yes;Yes;Debit Card
996;5325;13;03/12/2023;XL;4;No;Standard;Yes;Yes;Cash
1116;9362;13;04/12/2023;M;3.7;No;Free Shipping;Yes;Yes;PayPal
1910;7829;1;05/12/2023;XL;4.2;No;Free Shipping;Yes;Yes;Cash
336;8374;1;06/12/2023;M;2.9;No;Standard;Yes;Yes;Debit Card
2968;9657;18;07/12/2023;M;4.8;No;Next Day Air;Yes;Yes;Cash
3563;8523;10;08/12/2023;M;4.4;No;Standard;Yes;Yes;Venmo
2395;7716;1;09/12/2023;S;3.4;No;Free Shipping;Yes;Yes;Venmo
653;7629;4;10/12/2023;S;2.8;No;2-Day Shipping;Yes;Yes;Credit Card
736;9118;15;11/12/2023;L;4.2;No;Next Day Air;Yes;Yes;Cash
1075;8517;1;12/12/2023;L;3.8;No;Express;Yes;Yes;Cash
1934;8469;6;13/12/2023;M;3.1;No;2-Day Shipping;Yes;Yes;Credit Card
2010;4070;11;14/12/2023;XL;3.2;No;Express;Yes;Yes;Credit Card
2090;1046;11;15/12/2023;S;3;No;Next Day Air;Yes;Yes;PayPal
2381;8204;7;16/12/2023;M;3.6;No;Free Shipping;Yes;Yes;Credit Card
1776;6668;9;17/12/2023;L;2.5;No;Store Pickup;Yes;Yes;Cash
1674;9878;12;18/12/2023;S;3.4;No;Free Shipping;Yes;Yes;Cash
237;6059;6;19/12/2023;M;2.5;No;Next Day Air;Yes;Yes;PayPal
2000;9889;18;20/12/2023;L;4.7;No;2-Day Shipping;Yes;Yes;Bank Transfer
3669;6019;11;21/12/2023;S;3.2;No;2-Day Shipping;Yes;Yes;Bank Transfer
